,Src IP,Src Port,Flow Byts/s,Flow Pkts/s,Flow Duration,Active Mean,Fwd IAT Mean,Tot Fwd Pkts,TotLen Fwd Pkts,Label
7414413,2887729522,49920,1111301.3698630137,11986.301369863013,584,0.0,128.0,3,161.0,Benign
6595536,86497652,59906,1477.616819419357,8.948022725591583,1676348,0.0,239478.2857142857,8,1048.0,Benign
869383,2887729247,54023,10992.714733867413,103.70485597988126,38571,0.0,25234.0,2,102.0,Benign
5763001,2887730456,51788,106060.60606060606,4132.231404958678,726,0.0,363.0,3,77.0,Benign
4922625,2887729978,52743,9.952405586946151,0.2598539317740509,115449475,119255.45454545454,7696631.666666668,16,443.0,Benign
5448162,2887730204,61434,11612.291650209338,157.99036258788215,25318,0.0,18277.0,2,58.0,Benign
1696851,2887729966,50365,55.65681060343692,1.3574831854496807,5893259,0.0,20699.0,4,97.0,Benign
1108624,3120669386,60578,0.0,40.616971801667326,98481,0.0,49240.5,3,0.0,Benign
1641786,2887729948,50726,0.0,51282.05128205128,39,0.0,39.0,2,0.0,Benign
4280403,2328475154,56794,943.107041785275,6.566153827013641,2893627,0.0,321514.11111111107,10,1148.0,Benign
613328,2887729277,59860,91042.58443465493,1468.4287812041116,1362,0.0,0.0,1,34.0,Benign
1948588,2887729256,52411,114086.1466821886,2328.2887077997675,859,0.0,0.0,1,35.0,Benign
5953274,2887729258,49641,0.12846747360940866,0.32116868402352167,15568143,11524.0,7784071.5,3,2.0,Benign
5880049,2887730437,55880,481099.65635738824,6872.852233676976,291,0.0,0.0,1,54.0,Benign
6362586,3588624581,59485,1151.7243013827592,5.700120272537751,3333263,0.0,370362.5555555556,10,1261.0,Benign
2835290,2887729530,54771,0.0,125000.0,16,0.0,0.0,1,0.0,Benign
2853206,2887729426,49920,5935.7124051602395,47.868648428711616,41781,0.0,0.0,1,39.0,Benign
3409318,2887729777,52317,43.08817855857086,0.3168914161693591,110447927,30427.90909090909,6495955.352941178,18,1105.0,Benign
1824848,2556786187,52376,1214.236961746864,6.674076374570523,2247502,0.0,321071.7142857143,8,1148.0,Benign
114012,3232238089,2714,14218.68151700312,46.407301415422694,387870,0.0,52107.428571428565,8,528.0,Benign
6080108,2887729173,52047,654.8547080713003,2.6877648528285554,5208789,88446.0,744112.7142857142,8,362.0,Benign
7555909,3562828806,51269,571.81081409791,3.6855353792968737,5426620,0.0,602957.7777777779,10,1229.0,Benign
2229498,1209359133,80,0.0,222222.22222222222,9,0.0,0.0,1,0.0,Benign
6725839,1844165125,56928,1130.5068218975211,16.129150506968525,681995,0.0,136384.4,6,455.0,Benign
5046753,398747212,443,815789.4736842104,105263.15789473684,38,0.0,2.0,3,31.0,Benign
2619446,2887729237,64384,4923.707526774222,49.98687844440835,80021,0.0,79127.0,2,84.0,Benign
7143139,2887729929,62348,236409.608091024,2528.4450063211125,791,0.0,0.0,1,51.0,Benign
4637580,679763058,62297,0.0,124.79720454261826,32052,0.0,16026.0,3,0.0,Benign
808696,1625767131,49879,858.3396710190684,5.032405546465773,3179394,0.0,397424.25,9,1148.0,Benign
6300318,2887729508,445,0.0,14388.489208633095,139,0.0,139.0,2,0.0,Benign
7796792,2887729990,49877,0.10840510684895154,0.23487773150606167,55347946,32145.0,9224657.666666666,7,6.0,Benign
2596012,2887729235,52523,714757.7092511014,7709.251101321586,908,0.0,229.0,3,161.0,Benign
210191,3232238094,55274,0.0,34482.75862068965,58,0.0,0.0,1,0.0,Benign
3678950,2887729692,53183,382022.4719101124,7490.636704119851,267,0.0,0.0,1,43.0,Benign
1177176,1598988583,53032,1218.7140891593706,15.459375338173835,776228,0.0,129371.33333333336,7,364.0,Benign
4281512,2913195169,51188,1003.1734688738688,6.984351743716933,2720367,0.0,388623.85714285716,8,1148.0,Benign
7522924,533671773,6845,933.5666811192502,6.728935652066047,3418074,0.0,262928.76923076925,14,1460.0,Benign
6087079,2887729173,57903,299694.1896024465,6116.207951070337,327,0.0,0.0,1,41.0,Benign
6065315,2733829481,65392,774.4535825735768,5.930922236557018,3203549,0.0,291231.7272727273,12,1052.0,Benign
6839729,3354856014,49605,1462.9452076603843,8.844892428418285,1695894,0.0,242270.57142857145,8,1052.0,Benign
7455005,2887729533,63968,129.53679191136425,2.444090413421967,2454901,0.0,1226883.0,3,135.0,Benign
4805606,2887729965,50216,44.16034687378903,0.2124319168452426,117684764,305136.5,9807063.666666666,13,594.0,Benign
447737,3232238099,40951,1151079.1366906476,28776.97841726619,139,0.0,0.0,1,32.0,Benign
3471783,3627730499,443,0.0,166666.66666666666,12,0.0,0.0,1,0.0,Benign
7503138,2556786187,52589,394.270437157641,2.7450122044687353,6921645,0.0,988806.4285714284,8,1148.0,Benign
3647835,2887729689,52226,9956.008335262792,154.35671837616732,25914,0.0,25413.0,2,54.0,Benign
6141976,2887729185,50227,8654.321197976114,102.2163921020801,117398,0.0,19566.333333333336,7,793.0,Benign
6739389,2887729743,59013,1984.6306510050076,46.154201186162965,86666,0.0,35661.0,2,70.0,Benign
5762859,2887730456,51658,11.39998563351261,0.27560404828272245,119736993,43492.91666666666,7481694.6875,17,597.0,Benign
906397,2887729521,51681,0.0,22988.505747126437,87,0.0,87.0,2,0.0,Benign
2958488,2887729445,65263,161350.84427767352,3752.3452157598495,533,0.0,0.0,1,35.0,Benign
7483283,1984319893,45463,861.3797289478827,4.734589935587482,3168173,0.0,452596.1428571429,8,1148.0,Benign
1464037,2887729746,50662,8886.00078462307,11.036225358670755,3805649,0.0,7074.357142857142,15,407.0,Benign
4865940,2887729972,54793,740.2456700530591,2.5419277362626507,5507631,101208.0,786804.4285714286,8,367.0,Benign
263036,3232238097,33558,0.0,54.69711472719814,36565,0.0,0.0,0,0.0,Benign
7295507,2887729232,50013,0.0,0.03624059164795338,55186737,0.0,55186737.0,2,0.0,Benign
6102187,623834652,52194,944.3990344949326,6.523682887612294,2605890,0.0,372270.0,8,1032.0,Benign
5576052,885941855,443,0.0,105263.15789473684,19,0.0,0.0,1,0.0,Benign
3929166,2887729721,50947,38631.70241516733,116.60847675032753,145787,0.0,18223.375,9,551.0,Benign
5049933,2887729926,57863,10053.360142293714,154.66707911221096,25862,0.0,25483.0,2,102.0,Benign
6162747,1296585493,18125,1065.5796169533069,6.916541124240531,2313295,0.0,289161.875,9,1036.0,Benign
7462377,2887729425,50823,55.16788529385645,1.3455581778989378,5945488,0.0,55124.33333333334,4,97.0,Benign
3494811,2887729788,50118,503.9690056103834,0.7115663428708314,116644078,112844.90909090909,4022209.5862068967,30,734.0,Benign
4904463,388906265,443,387499.99999999994,49999.99999999999,80,0.0,40.0,3,31.0,Benign
4416207,2887729761,55464,90158.73015873016,1269.8412698412699,1575,0.0,0.0,1,43.0,Benign
7406580,86497652,60478,1642.473180213685,9.094535881581868,1649342,0.0,235620.2857142857,8,1128.0,Benign
4972877,623834652,52683,1352.22713048967,7.44345209443855,2015194,0.0,287884.85714285716,8,1144.0,Benign
655059,2887729178,51469,146226.4150943396,14150.943396226416,212,0.0,106.0,3,31.0,Benign
381666,221981495,443,0.0,43478.260869565216,46,0.0,0.0,0,0.0,Benign
3723335,2887729698,52348,364963.50364963507,7299.270072992701,274,0.0,0.0,1,42.0,Benign
4135076,2887729738,61821,9945.474372955288,174.48200654307524,22925,0.0,22617.0,2,86.0,Benign
5012153,2887729986,58408,165317.91907514448,2312.1387283236995,865,0.0,0.0,1,31.0,Benign
933983,2887729531,61169,435331.23028391175,6309.148264984227,317,0.0,0.0,1,53.0,Benign
1469814,2887729746,52880,10436.49975854252,46.13837205368046,325109,0.0,40638.625000000015,9,515.0,Benign
1337215,2887729707,445,0.0,14814.814814814814,135,0.0,135.0,2,0.0,Benign
3240695,2887729416,53533,22.399899604100398,0.3031695615404153,115446946,35661.818181818184,6413719.222222223,19,1753.0,Benign
528502,3232238105,53500,4770.916493058316,63.612219907444214,62881,0.0,0.0,1,43.0,Benign
58860,3232238083,61073,1533.9966832504147,16.58374792703151,120600,0.0,0.0,0,0.0,Benign
580679,623834652,49858,1388.872607507659,7.645170316555922,1962023,0.0,280289.0,8,1144.0,Benign
3379845,2448406441,58552,85.63024140071872,0.627557650426667,31869582,139759.0,3983697.75,9,1148.0,Benign
7578613,623834652,50057,1366.1698226248616,7.564616958055712,1982916,0.0,283273.7142857143,8,1128.0,Benign
5267165,2887730190,49764,51497.69585253457,204.8131080389145,78120,0.0,9765.0,9,513.0,Benign
2971843,3512060827,443,409.93333189497076,32.363157781181904,92698,0.0,92698.0,2,38.0,Benign
6209530,1906347688,61906,719.2135585805898,9.113582579690686,1316716,0.0,219452.66666666663,7,364.0,Benign
6216566,2887729193,50365,0.0,4.574621221362871,1311584,0.0,649961.5,3,0.0,Benign
1350209,2887729713,50925,388308.9770354906,4175.365344467641,479,0.0,0.0,1,69.0,Benign
3473021,2887729675,58945,447129.9093655589,6042.296072507553,331,0.0,0.0,1,42.0,Benign
4298851,2887729750,56242,76310.55076310551,1327.1400132714,1507,0.0,0.0,1,38.0,Benign
634275,2887729278,50916,5352.0705636119,59.79967110180893,66890,0.0,66654.0,2,90.0,Benign
6462461,2887729485,49516,26.498640581859423,0.41172530425511844,60720096,41738.5,5060008.0,13,639.0,Benign
1057571,2887729458,54959,104970.00856898028,856.898029134533,2334,0.0,0.0,1,34.0,Benign
14523,3232238097,123,2.8621950573409474,0.059629063694603066,67081382,81715.0,0.0,1,48.0,Benign
3163409,2887729483,49672,6.65647671023608,0.0998471506535412,60091850,77717.0,20030616.666666664,4,148.0,Benign
6387329,2887729433,59137,296774.1935483871,6451.612903225807,310,0.0,0.0,1,38.0,Benign
6267129,2887729246,52050,0.0,0.7320182016325836,5464345,0.0,2732172.5,3,0.0,Benign
2013614,3630769679,443,0.0,9.631498853851637,311478,0.0,155739.0,3,0.0,Benign
2757093,1306421703,61001,673.0307591256785,20.618010126388402,679018,0.0,96993.0,8,287.0,Benign
7359622,2887729250,60075,404958.6776859504,8264.462809917355,242,0.0,0.0,1,41.0,Benign
5253570,2982691112,54758,0.0,25.186220618699508,158817,0.0,79408.5,3,0.0,Benign
5019459,2887729987,52830,7562.915404120667,28.252777601197916,566316,0.0,70789.5,9,505.0,Benign
284418,3232238085,64878,4946.077008268549,64.51404793393762,93003,0.0,15509.5,3,105.0,Benign
2924319,3426664828,52935,1983.342539027297,10.901479694177155,1375960,0.0,196565.7142857143,8,1148.0,Benign
6120219,2887729183,61730,15177.00272886995,149.5271204814773,26751,0.0,26408.0,2,78.0,Benign
5108715,3423292202,49610,2283.329471217877,9.947873144721658,1708908,0.0,213613.5,9,1148.0,Benign
168138,398636556,443,1.2333333333333332E7,666666.6666666666,3,0.0,0.0,1,0.0,Benign
4471524,2887730032,50843,76454.66847090662,1353.1799729364006,1478,0.0,0.0,1,34.0,Benign
1793131,2887730000,51864,0.0,0.23030213501594266,30394855,6393889.0,0.0,1,0.0,Benign
6648212,2887729679,57193,583090.3790087464,5830.903790087464,343,0.0,0.0,1,36.0,Benign
6210978,3400912638,62902,1091.3918611464496,6.5984997650934085,2273244,0.0,324749.14285714284,8,1052.0,Benign
7350150,1294480192,60904,1110.748787347654,18.342640525007134,490660,0.0,122649.75,5,373.0,Benign
1272696,398751630,443,54979.25311203319,4149.377593360996,964,0.0,473.5,3,53.0,Benign
2489078,2887729225,53636,3355.340368001737,36.19011182744554,193423,0.0,96451.5,3,161.0,Benign
3099425,2887729472,52856,132.99585649175768,0.6925064123496885,28880599,61005.0,3610074.875,9,324.0,Benign
7423563,2336006286,47347,2726.6815746906527,15.380842477101769,1170287,0.0,130031.88888888885,10,1460.0,Benign
7057104,878011866,443,0.0,54054.05405405405,37,0.0,37.0,2,0.0,Benign
636805,2734158355,443,0.0,51282.05128205128,39,0.0,39.0,2,0.0,Benign
2032216,2887729271,50122,95890.4109589041,3735.9900373599003,803,0.0,401.5,3,77.0,Benign
4112581,2887729737,54134,543.9454708903276,0.8551257206262027,116941869,113821.66666666664,2923546.725,41,2390.0,Benign
4208391,2887729671,51459,0.0,0.332208732948141,9030467,3014963.0,4515233.5,3,0.0,Benign
382266,3232238088,64001,12770.015340602844,165.8443550727642,24119,0.0,0.0,1,45.0,Benign
6685286,2887729710,51339,391.50098502115895,2.340313317803683,5982105,194112.0,854586.4285714286,8,386.0,Benign
4489670,609543839,61089,676.6353469339108,11.173794720009536,805456,0.0,201346.5,5,373.0,Benign
5863811,2733829481,64852,871.660524478361,5.749318226680286,3130806,0.0,391350.75000000006,9,1148.0,Benign
5510685,2887730182,51443,9.905870391781134,0.25818949761375676,116193727,116873.45454545453,7746248.466666665,16,445.0,Benign
3693443,2887729693,61551,83534.13654618473,1606.425702811245,1245,0.0,0.0,1,44.0,Benign
1810999,3562828806,53572,942.5985924915379,6.642473302792717,3161473,0.0,351274.7777777777,10,1321.0,Benign
6111206,2887729175,58857,238095.23809523808,2976.190476190476,672,0.0,0.0,1,45.0,Benign
1624647,134610945,0,0.0,0.026633522017928214,112640003,0.0,56320001.5,3,0.0,Benign
678349,609566727,65228,0.0,4.78348358786781,627158,0.0,627158.0,2,0.0,Benign
4008317,2887729728,53810,46620.04662004662,932.4009324009323,2145,0.0,0.0,1,42.0,Benign
1867571,2733829481,58595,1914.6967180737129,11.927388863046213,1425291,0.0,158365.66666666663,10,1148.0,Benign
3388984,2887729773,51510,0.11165550863394086,0.24564211899466987,44780594,31625.0,8956118.8,6,5.0,Benign
5152908,2887730012,51233,268292.68292682926,10452.961672473868,287,0.0,143.5,3,77.0,Benign
3356222,388253088,443,32528.856243441765,4197.271773347325,953,0.0,476.5,3,31.0,Benign
1612127,2887729935,51600,0.0,0.03641931885348561,54915909,0.0,54915909.0,2,0.0,Benign
3758569,1121235782,62338,115.06491512202172,0.8011115380426577,23717047,1463909.5,2635227.4444444445,10,1148.0,Benign
5027529,2887729987,52769,158166.18911174784,1146.1318051575931,1745,0.0,0.0,1,34.0,Benign
3898832,2887729719,63646,660287.0813397128,9569.377990430621,209,0.0,0.0,1,53.0,Benign
6206088,2887729193,50638,0.0,12578.61635220126,159,0.0,159.0,2,0.0,Benign
5689705,2887730449,60333,401606.42570281134,8032.128514056226,249,0.0,0.0,1,42.0,Benign
6851622,3118348372,23343,1670.131087267353,8.318306466743872,2163902,0.0,240433.5555555556,10,1036.0,Benign
580251,3568274442,53310,1252.4460603227299,17.373148377742787,633161,0.0,126619.8,6,455.0,Benign
3167305,2539987458,443,3.1E7,2000000.0,1,0.0,1.0,2,31.0,Benign
2249690,2913431845,51809,1478.7072121790422,8.669591570122636,1845531,0.0,230691.375,9,1148.0,Benign
5831889,2887730461,50791,4147.65657403567,75.41193770973945,53042,0.0,52665.0,2,94.0,Benign
2758899,1586268251,39690,880.3785627819964,17.37589268648677,517959,0.0,129473.0,5,286.0,Benign
4055163,1572329608,54643,1236.958073214082,5.711966474564772,3151279,0.0,350142.11111111107,10,1144.0,Benign
5639417,2887730445,51544,848.4868650905885,16.63699735471742,240428,0.0,240079.0,2,86.0,Benign
6323041,3562828806,55289,386.5814184533538,2.75414222991379,7987968,0.0,798796.8000000002,11,1640.0,Benign
32340,3232238095,50177,38.91610397559397,0.1956865744290908,117534890,144640.5,11749682.8,11,617.0,Benign
5501050,2887730181,57915,105356.09181871687,1177.1630370806356,1699,0.0,0.0,1,40.0,Benign
1948812,3562828691,15683,1702.004675827869,7.495983402226974,2401286,0.0,300160.75,9,1333.0,Benign
3849552,1841928210,59294,1140.6923080118472,6.646422770644413,2407310,0.0,343901.4285714285,8,1128.0,Benign
4387019,2887729759,62012,331125.82781456946,6622.51655629139,302,0.0,0.0,1,42.0,Benign
980174,2887729422,53805,125603.86473429952,1932.3671497584544,1035,0.0,0.0,1,33.0,Benign
5248786,2887730188,61693,410094.63722397474,6309.148264984227,317,0.0,0.0,1,33.0,Benign
2702882,2887729248,51969,274368.2310469314,7220.216606498195,277,0.0,0.0,1,30.0,Benign
6265978,2887729246,51562,0.0,397.1405877680699,5036,0.0,5036.0,2,0.0,Benign
2909011,2887729440,61599,187919.46308724832,1677.8523489932886,1192,0.0,0.0,1,42.0,Benign
1089193,2887729484,50446,825699.7455470738,8905.852417302798,786,0.0,233.5,3,161.0,Benign
1044532,3423292202,64261,1586.6463563529808,9.302433749229643,1719980,0.0,214997.5,9,1148.0,Benign
3535036,2887729677,58431,89675.5162241888,1179.9410029498526,1695,0.0,0.0,1,30.0,Benign
715872,134610945,0,0.0,0.02663398380920124,112638050,0.0,56319025.0,3,0.0,Benign
3588460,1984365626,56710,0.0,15.452965037666601,258850,0.0,129425.0,3,0.0,Benign
3891010,2887729717,54283,240.86287979129008,0.46596235234371824,100866518,367560.0,5308764.105263158,20,810.0,Benign
5888523,1207748354,60140,1467.227177197924,8.064641868072137,1859971,0.0,265710.14285714284,8,1148.0,Benign
431458,3232238099,21669,6185.076520497978,158.5917056537943,25222,0.0,0.0,1,31.0,Benign
6589866,2887729775,54575,342657.34265734267,6993.006993006993,286,0.0,0.0,1,41.0,Benign
486455,3232238096,25094,11236.311696556102,126.96397397238535,31505,0.0,0.0,1,35.0,Benign
3501525,2887729788,55463,11.917178217187532,0.26057969862654956,115127925,28080.636363636364,7675195.0,16,459.0,Benign
4500121,2887730035,52627,158572.84440039645,1982.1605550049555,1009,0.0,0.0,1,32.0,Benign
7258660,86497533,10619,8.863264418434522,0.9530391847779056,10492748,329461.0,2098549.6,6,93.0,Benign
5656183,2887730446,63597,2293.7884209560507,45.875768419121016,43596,0.0,0.0,1,35.0,Benign
473939,3232238105,53744,0.0,40816.32653061225,49,0.0,0.0,1,0.0,Benign
4822070,2887729965,52065,4875.012965460014,103.72368011617051,19282,0.0,0.0,1,31.0,Benign
525019,3232238097,34190,913043.4782608695,14492.753623188406,276,0.0,0.0,1,37.0,Benign
875982,2887729251,52004,148.78384560080244,1.9811430838988342,5047591,0.0,1009518.2,6,599.0,Benign
1949297,2901740270,49466,775.162311148277,4.828786841158193,3520553,0.0,391172.5555555556,10,1148.0,Benign
6507034,2887729488,56769,372093.023255814,7751.937984496125,258,0.0,0.0,1,40.0,Benign
4047003,388243618,443,88571.42857142857,11428.57142857143,350,0.0,175.0,3,31.0,Benign
3554100,2887729678,53694,375609.756097561,14634.146341463415,205,0.0,102.5,3,77.0,Benign
7160585,2887729264,60535,71471.83525136282,1211.3870381586917,1651,0.0,0.0,1,35.0,Benign
7040835,2887729976,50273,740022.8050171038,7981.75598631699,877,0.0,236.0,3,161.0,Benign
2767554,2887729520,52532,284224.25032594526,2607.561929595828,767,0.0,0.0,1,68.0,Benign
1789888,2887730000,55340,7074.984507333196,103.2844453625284,19364,0.0,0.0,1,30.0,Benign
1385222,2887729726,49938,220598.23249490143,2379.333786539769,2942,0.0,1326.0,3,161.0,Benign
5286971,3512060766,443,214689.26553672316,16949.15254237288,177,0.0,177.0,2,38.0,Benign
4295095,2887729750,52120,338129.4964028777,7194.244604316547,278,0.0,0.0,1,31.0,Benign
2525897,2887729231,50471,169230.76923076922,6593.406593406593,455,0.0,227.5,3,77.0,Benign
4560319,2887730042,51683,7404.063205417608,180.58690744920995,11075,0.0,0.0,1,33.0,Benign
2815886,2887729529,65224,6048.8472951380945,114.1291942478886,17524,0.0,0.0,1,37.0,Benign
3518428,1249713299,443,0.0,2000000.0,1,0.0,1.0,2,0.0,Benign
2316708,878019913,443,0.0,199999.99999999997,10,0.0,0.0,1,0.0,Benign
5071741,598343788,443,3.1E7,2000000.0,1,0.0,1.0,2,31.0,Benign
7606929,2887729477,50632,0.0,38461.53846153846,52,0.0,52.0,2,0.0,Benign
3841852,2887729712,65146,4113.380335333598,33.85498218381562,118151,0.0,20036.0,2,72.0,Benign
7288177,1168951531,443,0.0,57142.857142857145,35,0.0,35.0,2,0.0,Benign
5758376,2887730455,49498,6548.659494325316,98.47608262143332,40619,0.0,40287.0,2,76.0,Benign
2975466,96241710,62166,1507.2427855616654,8.296749278321093,1807937,0.0,258276.7142857143,8,1144.0,Benign
4632973,2887729937,52466,86.19222453101854,0.5081627750128077,25582354,46438.5,4020856.0,6,433.0,Benign
1427320,921052227,443,70763.5009310987,5586.592178770949,537,0.0,537.0,2,38.0,Benign
5327546,2887730195,52323,12.110935867010145,0.271583705497074,117827393,279801.7272727273,7364212.0625,17,456.0,Benign
2658836,2887729160,51922,62.791983399738314,0.46031208184370476,110794398,2304987.111111111,5830182.4736842085,20,1622.0,Benign
2933084,2887729444,61283,436974.7899159664,8403.361344537814,238,0.0,0.0,1,44.0,Benign
7295649,2887729232,50066,0.0,0.037040652616295196,53994729,0.0,53994729.0,2,0.0,Benign
2744903,2887729517,58579,258760.1078167116,5390.8355795148245,371,0.0,0.0,1,40.0,Benign
971949,2887729422,53821,17039.853541754685,140.8252358822701,14202,0.0,0.0,1,44.0,Benign
1581482,1540670154,52490,0.0,26.69906152798729,149818,0.0,74909.0,3,0.0,Benign
1916452,2887729255,57913,132332.87858117325,1364.256480218281,1466,0.0,0.0,1,37.0,Benign
5514571,2887730182,54170,0.0,16666.666666666668,120,0.0,120.0,2,0.0,Benign
6373431,2887729433,50623,812.7122320651333,2.644195038092463,5294617,278216.0,756373.857142857,8,356.0,Benign
796052,2372486993,51866,795.2686035007555,4.954036738553626,3431545,0.0,381282.77777777775,10,1148.0,Benign
5864808,3551147522,64516,451.2549567355797,3.141753088301947,6047579,0.0,863939.8571428574,8,1148.0,Benign
3877548,877955975,443,0.0,35714.28571428572,56,0.0,56.0,2,0.0,Benign
396661,3232238130,26411,1261363.6363636365,22727.272727272728,176,0.0,0.0,1,32.0,Benign
5105774,3118348372,21912,2037.5398096268775,9.43790956595054,1907202,0.0,211911.33333333328,10,1132.0,Benign
1987452,1424882079,62015,1330.2935921344256,26.849962410052626,409684,0.0,68270.33333333334,7,373.0,Benign
6910730,3426664828,61417,1839.9571047485133,11.124287211296936,1348401,0.0,192628.71428571426,8,1052.0,Benign
3663788,2556786187,56215,1096.9562178203732,6.029440552328912,2487793,0.0,355399.0,8,1148.0,Benign
6069765,2448406441,62671,738.4174710585589,4.762063497354673,3359888,0.0,419986.0,9,1052.0,Benign
3799257,2887729704,56950,19235.24393081517,155.1229349259288,12893,0.0,0.0,1,83.0,Benign
327170,3232238085,53293,0.0,194.06171162429655,10306,0.0,0.0,1,0.0,Benign
479482,3232238097,33553,7478.0569726543945,126.74672835007448,31559,0.0,0.0,1,29.0,Benign
1705355,3562828806,59461,1359.1939763974888,7.525991009952873,1993093,0.0,284727.5714285714,8,1128.0,Benign
6672569,2887729688,0,0.0,0.20036570748930949,109799228,1790.9,5228534.666666666,22,0.0,Benign
4976350,2887729984,49970,38.62688299845196,0.2141179767098224,116758062,130462.0,9729838.5,13,593.0,Benign
4728787,2540030466,443,109728.50678733032,4524.886877828054,884,0.0,442.0,3,97.0,Benign
2110827,2887729276,62705,57088.487155090384,1902.9495718363462,1051,0.0,0.0,1,30.0,Benign
2324925,2887729156,51789,33.783898774893714,0.34399468205947514,110466824,87689.45454545456,6899836.875,17,343.0,Benign
429872,3232238085,56856,2974874.371859296,20100.502512562813,199,0.0,0.0,1,84.0,Benign
3877895,2887729717,61352,150854.70085470084,854.7008547008546,2340,0.0,0.0,1,48.0,Benign
2259181,2887729196,51443,31.98046223863722,0.303914248805947,115164064,476083.1818181819,6397370.222222223,19,1319.0,Benign
2099805,2887729276,52072,3.1305952443405505,0.11114539329019706,53983344,93538.0,13495836.0,5,123.0,Benign
7659523,2887729497,50505,924501.4245014244,9971.509971509971,702,0.0,214.5,3,161.0,Benign
3224538,2887729493,56124,119266.05504587156,1146.788990825688,1744,0.0,0.0,1,45.0,Benign
6491563,2887729487,62243,1987.6795418871911,31.550468918844306,126781,0.0,126392.0,2,68.0,Benign
3528769,2887729676,53754,1384.651142089933,19.78073060128476,202217,0.0,201766.0,2,60.0,Benign
7613735,2887729477,3389,0.0,0.02260654248712026,88469964,0.0,88469964.0,2,0.0,Benign
6494630,2887729487,56509,2234.9710004643075,31.478464795271936,127071,0.0,25560.0,2,80.0,Benign
724128,2887729206,50757,107.45702939926636,4.88441042723938,409466,0.0,409466.0,2,44.0,Benign
86273,877957470,443,31000000.0,2000000.0,1,0.0,0.0,1,0.0,Benign
6372350,2887729433,50205,23632.694668081298,66.57097089600366,240345,0.0,28996.857142857134,8,960.0,Benign
1276847,2887729686,50624,0.0,22988.505747126437,87,0.0,87.0,2,0.0,Benign
6745603,873730385,443,18664.047151277013,1473.4774066797643,2036,0.0,2036.0,2,38.0,Benign
2654408,2887729160,49839,193954.65994962218,7556.675062972292,397,0.0,198.5,3,77.0,Benign
3761907,3239278177,53715,897.7689992974271,5.633840158012647,3017480,0.0,431068.5714285714,8,1128.0,Benign
1214289,2328475154,49655,1504.3263853556116,8.819795590212452,1814101,0.0,226762.625,9,1148.0,Benign
5093844,2887729997,52583,6673.125662573629,28.08259089983642,569748,0.0,71218.5,9,517.0,Benign
4517826,2887730035,57543,263565.8914728682,7751.937984496125,258,0.0,0.0,1,26.0,Benign
5843637,1356091662,64673,1061.5538261333134,20.951720252631187,429559,0.0,107373.0,5,286.0,Benign
